commune_code,commune_name,gender,party_code,list_name,votes,elected,P22_POP,MED21,TP6021,pct_female,pct_male,pct_age_0_14,pct_age_15_29,pct_age_30_44,pct_age_45_59,pct_age_60_74,pct_age_75_plus,pct_edu_vocational,pct_edu_bac,pct_edu_higher,pct_unemployed,city,year,tour,last_name,first_name,P16_POP
69123SR01,Lyon 1er secteur,F,LUG,EVIDEMMENT LYON AVEC GERARD COLLOMB,2944,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,BAUME,Emeline,515695.0
69123SR01,Lyon 1er secteur,M,LUD,Michel HAVARD Gï¿½nï¿½ration Lyon 1e,2266,False,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,MONIN,Jean-Baptiste,515695.0
69123SR02,Lyon 2eme secteur,M,LSOC,EVIDEMMENT LYON AVEC GERARD COLLOMB,3637,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,BERNARD,Roland,515695.0
69123SR02,Lyon 2eme secteur,M,LUD,Michel HAVARD Gï¿½nï¿½ration Lyon 2e,5248,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,BROLIQUIER,Denis,515695.0
69123SR02,Lyon 2eme secteur,F,LFN,LYON BLEU MARINE,1020,False,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,SIMIAN,Aude,515695.0
69123SR03,Lyon 3eme secteur,M,LUG,EVIDEMMENT LYON AVEC GERARD COLLOMB,15752,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,PHILIP,Thierry,515695.0
69123SR03,Lyon 3eme secteur,M,LUD,Michel HAVARD Gï¿½nï¿½ration Lyon 3e,10259,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,BERAT,Pierre,515695.0
69123SR03,Lyon 3eme secteur,M,LFN,LYON BLEU MARINE,3259,False,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,VAUDAN,Romain,515695.0
69123SR04,Lyon 4eme secteur,F,LFG,LYON CITOYENNE & SOLIDAIRE - QUATRIï¿½ME ARRONDISSEMENT,2010,False,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,GUITARD,Aline,515695.0
69123SR04,Lyon 4eme secteur,M,LUG,EVIDEMMENT LYON AVEC GERARD COLLOMB,6097,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,KIMELFELD,David,515695.0
69123SR04,Lyon 4eme secteur,M,LUD,Michel HAVARD Gï¿½nï¿½ration Lyon 4e,4857,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,HAMELIN,Emmanuel,515695.0
69123SR05,Lyon 5eme secteur,M,LUG,EVIDEMMENT LYON AVEC GERARD COLLOMB,8120,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,RUDIGOZ,Thomas,515695.0
69123SR05,Lyon 5eme secteur,M,LUD,Michel HAVARD Gï¿½nï¿½ration Lyon 5e,7140,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,HAVARD,Michel,515695.0
69123SR05,Lyon 5eme secteur,F,LFN,LYON BLEU MARINE,1493,False,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,HUGON,Nicole,515695.0
69123SR07,Lyon 7eme secteur,F,LUG,EVIDEMMENT LYON AVEC GERARD COLLOMB,11422,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,PICOT,Myriam,515695.0
69123SR07,Lyon 7eme secteur,M,LUD,Michel HAVARD Gï¿½nï¿½ration Lyon 7e,5774,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,GEOURJON,Christophe,515695.0
69123SR07,Lyon 7eme secteur,F,LFN,LYON Bleu Marine,2469,False,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,MARION,Agnï¿½s,515695.0
69123SR08,Lyon 8eme secteur,M,LUG,EVIDEMMENT LYON AVEC GERARD COLLOMB,10183,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,COULON,Christian,515695.0
69123SR08,Lyon 8eme secteur,M,LUD,Michel HAVARD Gï¿½nï¿½ration Lyon 8e,5459,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,GUILLAND,Stï¿½phane,515695.0
69123SR08,Lyon 8eme secteur,M,LFN,LYON BLEU MARINE,3463,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,BOUDOT,Christophe,515695.0
69123SR09,Lyon 9eme secteur,M,LUG,EVIDEMMENT LYON AVEC GERARD COLLOMB,7504,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,COLLOMB,Gï¿½rard,515695.0
69123SR09,Lyon 9eme secteur,F,LUD,Michel HAVARD Gï¿½nï¿½ration Lyon 9e,3382,True,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,MADELEINE,Christelle,515695.0
69123SR09,Lyon 9eme secteur,M,LFN,LYON BLEU MARINE,1707,False,,,,53.11,46.89,15.38,29.01,21.29,15.4,11.34,7.59,13.53,14.64,52.28,13.61,Lyon,2014,2,MATHIEU,Daniel,515695.0
75056SR02,Paris 2eme secteur,M,LUG,"Anne HIDALGO, Vivre le 2eme, Rassemblement de la Gauche et des Ecologistes",3965,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,BOUTAULT,Jacques,2190327.0
75056SR02,Paris 2eme secteur,M,LUD,Liste d'Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET,2843,False,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,LEKIEFFRE,Christophe,2190327.0
75056SR03,Paris 3eme secteur,M,LUG,"Anne HIDALGO Paris qui ose, rassemblement de la Gauche et des Ecologistes",7012,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,AIDENBAUM,Pierre,2190327.0
75056SR03,Paris 3eme secteur,F,LUD,Liste d'Union MODEM-UDI-UMP avec Nathalie KOSCIUSKO-MORIZET pour le 3ï¿½me,4589,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,HAREL,Marie-Laure,2190327.0
75056SR04,Paris 4eme secteur,M,LUG,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",5253,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,GIRARD,Christophe,2190327.0
75056SR04,Paris 4eme secteur,M,LUD,Union UMP-UDI-MODEM avec Nathalie Kosciusko-Morizet,5198,False,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,ROGER,Vincent,2190327.0
75056SR05,Paris 5eme secteur,F,LUG,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",11127,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,LEMARDELEY,Marie-Christine,2190327.0
75056SR05,Paris 5eme secteur,F,LUD,Une Energie Nouvelle pour le Vï¿½me,11720,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,BERTHOUT,Florence,2190327.0
75056SR07,Paris 7eme secteur,F,LUG,Anne HIDALGO Paris qui ose,3569,False,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,EDOU,Capucine,2190327.0
75056SR07,Paris 7eme secteur,F,LUD,Liste d'union UMP-UDI-MODEM avec NKM,9785,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,DATI,Rachida,2190327.0
75056SR07,Paris 7eme secteur,M,LDVD,J'AIME LE 7ï¿½me,4287,False,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,LE ROUX,Christian,2190327.0
75056SR08,Paris 8eme secteur,F,LUG,Anne HIDALGO Paris Qui Ose,2358,False,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,BARLIS,Corine,2190327.0
75056SR08,Paris 8eme secteur,F,LUD,Liste d'Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET,6875,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,D'HAUTESERRE,Jeanne,2190327.0
75056SR08,Paris 8eme secteur,M,LDVD,Libï¿½rez le 8ï¿½me !,2948,False,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,BEIGBEDER,Charles,2190327.0
75056SR09,Paris 9eme secteur,F,LUG,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",10918,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,VERON,Pauline,2190327.0
75056SR09,Paris 9eme secteur,F,LUD,Liste d'Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET,11077,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,BURKLI,Delphine,2190327.0
75056SR10,Paris 10eme secteur,M,LUG,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",17898,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,FERAUD,Rï¿½mi,2190327.0
75056SR10,Paris 10eme secteur,F,LUD,Liste d'Union UMP-UDI-MODEM avec Nathalie Kosciusko-Morizet,9203,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,PAWLIK,Dï¿½borah,2190327.0
75056SR11,Paris 11eme secteur,M,LUG,Anne HIDALGO Paris qui ose,29915,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,VAUGLIN,Franï¿½ois,2190327.0
75056SR11,Paris 11eme secteur,M,LUD,Un nouveau souffle pour le 11ï¿½ Union UMP-UDI-MODEM avec Nathalie Kosciusko-Morizet,16554,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,SAINT-ETIENNE,Christian,2190327.0
75056SR12,Paris 12eme secteur,F,LUG,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",27577,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,BARATTI-ELBAZ,Catherine,2190327.0
75056SR12,Paris 12eme secteur,F,LUD,Liste d'Union UMP-UDI-MODEM avec Nathalie Kosciusko-Morizet,24415,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,MONTANDON,Valï¿½rie,2190327.0
75056SR13,Paris 13eme secteur,M,LUG,Anne HIDALGO Paris qui ose,35859,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,COUMET,Jï¿½rï¿½me,2190327.0
75056SR13,Paris 13eme secteur,F,LUD,LISTE D'UNION UMP-UDI-MODEM AVEC NATHALIE KOSCIUSKO-MORIZET,21588,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,GALLOIS,Edith,2190327.0
75056SR14,Paris 14eme secteur,F,LUG,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",26575,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,PETIT,Carine,2190327.0
75056SR14,Paris 14eme secteur,F,LUD,Liste d'Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET,23482,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,KOSCIUSKO-MORIZET,Nathalie,2190327.0
75056SR15,Paris 15eme secteur,F,LUG,Anne HIDALGO Paris qui ose,29563,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,HIDALGO,Anne,2190327.0
75056SR15,Paris 15eme secteur,M,LUD,Liste d'union UMP-UDI-MODEM avec NKM pour Paris et Philippe GOUJON votre maire dans le 15ï¿½me,51154,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,GOUJON,Philippe,2190327.0
75056SR18,Paris 18eme secteur,M,LUG,"Anne HIDALGO Paris qui ose, rassemblement de la Gauche et des Ecologistes",32387,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,LEJOINDRE,Eric,2190327.0
75056SR18,Paris 18eme secteur,M,LUD,Liste d'Union UMP-UDI-MODEM avec NKM et Pierre-Yves BOURNAZEL,19494,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,BOURNAZEL,Pierre-Yves,2190327.0
75056SR19,Paris 19eme secteur,M,LUG,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",30542,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,DAGNAUD,Franï¿½ois,2190327.0
75056SR19,Paris 19eme secteur,M,LUD,Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET,16845,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,GIANNESINI,Jean-Jacques,2190327.0
75056SR20,Paris 20eme secteur,F,LPG,"FRONT DE GAUCHE - A Paris, place au peuple !",7732,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,SIMONNET,Danielle,2190327.0
75056SR20,Paris 20eme secteur,F,LUG,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",31163,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,CALANDRA,Frï¿½dï¿½rique,2190327.0
75056SR20,Paris 20eme secteur,M,LUMP,LISTE D'UNION UMP-MODEM avec NATHALIE KOSCIUSKO-MORIZET,17690,True,,,,52.97,47.03,14.03,23.43,22.39,18.36,14.05,7.75,8.38,13.14,60.5,12.07,Paris,2014,2,PERIFAN,Atanase,2190327.0
