commune_code,commune_name,last_name,first_name,gender,party_code,list_name,votes,elected,P16_POP,pct_female,pct_male,pct_age_0_14,pct_age_15_29,pct_age_30_44,pct_age_45_59,pct_age_60_74,pct_age_75_plus,pct_edu_vocational,pct_edu_bac,pct_edu_higher,pct_unemployed
01263,Montmerle-sur-Saï¿½ne,CAMPION,Alain,M,LDVD,MONTMERLE HORIZON 2020,860,True,3811.0,50.5,49.5,20.53,13.3,20.18,20.92,15.53,9.54,28.53,16.5,28.29,7.59
01263,Montmerle-sur-Saï¿½ne,LAMURE,Raphaï¿½l,M,LDVD,MONTMERLE AVEC VOUS,869,True,3811.0,50.5,49.5,20.53,13.3,20.18,20.92,15.53,9.54,28.53,16.5,28.29,7.59
01290,Pï¿½rouges,VERNAY,Paul,M,LVEC,PEROUGES POUR TOUS,290,True,1205.0,51.2,48.8,15.77,16.27,16.18,23.57,18.67,9.54,20.33,21.86,23.06,6.2
01290,Pï¿½rouges,BOINON,Philippe,M,LDIV,"PEROUGES, L'EXPERIENCE AUTREMENT",219,True,1205.0,51.2,48.8,15.77,16.27,16.18,23.57,18.67,9.54,20.33,21.86,23.06,6.2
01290,Pï¿½rouges,MARCOU,Claude,M,LDVD,"PEROUGES, TRADITION ET MODERNITE",171,True,1205.0,51.2,48.8,15.77,16.27,16.18,23.57,18.67,9.54,20.33,21.86,23.06,6.2
01303,Poncin,MERMET,Jacques,M,LDIV,PONCIN AU QUOTIDIEN,164,True,1696.0,52.38,47.62,20.38,15.33,18.38,20.02,15.97,9.92,30.87,16.65,24.05,12.79
01303,Poncin,TRAVARD,Joï¿½l,M,LDIV,PONCIN DEMAIN,266,True,1696.0,52.38,47.62,20.38,15.33,18.38,20.02,15.97,9.92,30.87,16.65,24.05,12.79
01303,Poncin,GIROUX,Jean-Michel,M,LDVD,UNIS POUR PONCIN,392,True,1696.0,52.38,47.62,20.38,15.33,18.38,20.02,15.97,9.92,30.87,16.65,24.05,12.79
01314,Priay,THEVEAUX,Gï¿½rard,M,LDIV,Vivre ï¿½ Priay,404,True,1707.0,50.67,49.33,22.5,12.55,23.71,21.17,12.2,7.87,31.64,20.66,26.55,8.78
01314,Priay,FAVIER,Jean-Louis,M,LDVD,EQUILIBRE et DYNAMISME pour PRIAY,372,True,1707.0,50.67,49.33,22.5,12.55,23.71,21.17,12.2,7.87,31.64,20.66,26.55,8.78
01371,Saint-Marcel,NOUET,Jacky,M,LDVG,BIEN VIVRE ENSEMBLE A SAINT MARCEL EN DOMBES,173,True,1303.0,48.79,51.21,20.72,19.47,22.13,23.77,10.95,2.97,32.4,17.6,30.38,7.44
01371,Saint-Marcel,PETRONE,Dominique,M,LDIV,"UN VILLAGE, UNE EQUIPE, UN MAIRE",286,True,1303.0,48.79,51.21,20.72,19.47,22.13,23.77,10.95,2.97,32.4,17.6,30.38,7.44
01371,Saint-Marcel,DUSSAUGE,Thierry,M,LDVD,GENERATIONS SAINT MARCEL,134,True,1303.0,48.79,51.21,20.72,19.47,22.13,23.77,10.95,2.97,32.4,17.6,30.38,7.44
02173,Chauny,HEREDIA,Francis,M,LUG,UN AVENIR POUR CHAUNY,855,True,11975.0,52.79,47.21,18.33,19.24,16.49,18.49,16.97,10.49,27.36,16.29,16.46,25.02
02173,Chauny,LALONDE,Marcel,M,LDVD,Action pour l'Avenir de Chauny,2246,True,11975.0,52.79,47.21,18.33,19.24,16.49,18.49,16.97,10.49,27.36,16.29,16.46,25.02
02173,Chauny,AGOUTIN,Vï¿½ronique,F,LFN,CHAUNY FAIT FRONT,921,True,11975.0,52.79,47.21,18.33,19.24,16.49,18.49,16.97,10.49,27.36,16.29,16.46,25.02
02307,La Fertï¿½-Milon,LE FRERE-LETOFFE,Cï¿½line,F,LDIV,L'UNION DU BON SENS POUR ENTREPRENDRE,525,True,2100.0,51.33,48.67,18.48,16.48,18.81,19.24,18.19,8.81,31.21,15.22,18.92,15.15
02307,La Fertï¿½-Milon,CLEMENT,Jean-Marc,M,LDVD,NOUVEL ELAN MILONAIS,488,True,2100.0,51.33,48.67,18.48,16.48,18.81,19.24,18.19,8.81,31.21,15.22,18.92,15.15
02334,Fresnoy-le-Grand,DUPUY,Patrick,M,LDVD,A VOTRE ï¿½COUTE ENSEMBLE OSONS,530,True,2938.0,51.36,48.64,20.07,15.99,16.78,20.98,16.2,9.99,26.14,12.71,12.19,19.94
02334,Fresnoy-le-Grand,FLAMANT,Pierre,M,LDVD,Un autre choix pour Fresnoy,880,True,2938.0,51.36,48.64,20.07,15.99,16.78,20.98,16.2,9.99,26.14,12.71,12.19,19.94
02340,Gauchy,CAPPELE,Jean-Claude,M,LDVG,Avec vous et pour vous continuons ï¿½ construire le Gauchy de demain,1189,True,5300.0,52.34,47.66,17.97,15.54,17.02,21.86,18.45,9.15,30.5,14.14,13.92,17.29
02340,Gauchy,GILLIARD,Philip,M,LDVG,Renouveau a Gauchy,194,True,5300.0,52.34,47.66,17.97,15.54,17.02,21.86,18.45,9.15,30.5,14.14,13.92,17.29
02340,Gauchy,WEBER,Jean-Marc,M,LDVD,Gauchy une Mairie pour Tous,1431,True,5300.0,52.34,47.66,17.97,15.54,17.02,21.86,18.45,9.15,30.5,14.14,13.92,17.29
02397,Jussy,GONDRY,Jean-Marie,M,LDIV,UNION POUR JUSSY,365,True,1246.0,51.03,48.97,22.22,14.92,22.94,17.38,15.16,7.38,33.44,17.5,16.17,15.04
02397,Jussy,BETEMS,Frï¿½dï¿½rique,F,LDVD,Tous ensemble pour Jussy,285,True,1246.0,51.03,48.97,22.22,14.92,22.94,17.38,15.16,7.38,33.44,17.5,16.17,15.04
02722,Soissons,DAY,Patrick,M,LUG,EN AVANT SOISSONS AVEC PATRICK DAY,3870,True,28466.0,53.24,46.76,19.14,18.42,17.53,18.28,15.65,10.98,24.62,14.1,20.48,26.3
02722,Soissons,CREMONT,Alain,M,LDVD,POUR SOISSONS CHANGEONS DE CAP,4370,True,28466.0,53.24,46.76,19.14,18.42,17.53,18.28,15.65,10.98,24.62,14.1,20.48,26.3
02722,Soissons,CHASSAGNOUX,Emmanuel,M,LFN,SOISSONS FAIT FRONT,1353,True,28466.0,53.24,46.76,19.14,18.42,17.53,18.28,15.65,10.98,24.62,14.1,20.48,26.3
02810,Villers-Cotterï¿½ts,PRUSKI,Jean-Claude,M,LDIV,"TOUS ENSEMBLE, CONTINUONS",1554,True,10694.0,50.07,49.93,20.34,19.32,18.74,19.88,13.63,8.09,26.71,15.36,17.21,19.08
02810,Villers-Cotterï¿½ts,GERVAIS,Jean-Claude,M,LDVD,Villers C'est Vous,1067,True,10694.0,50.07,49.93,20.34,19.32,18.74,19.88,13.63,8.09,26.71,15.36,17.21,19.08
02810,Villers-Cotterï¿½ts,BRIFFAUT,Franck,M,LFN,VILLERS-COTTERï¿½TS FAIT FRONT,1862,True,10694.0,50.07,49.93,20.34,19.32,18.74,19.88,13.63,8.09,26.71,15.36,17.21,19.08
03001,Abrest,MINARD,Fernand,M,LDVG,"Pour un dï¿½veloppement harmonieux d'Abrest, avec les Abrestois",530,True,2923.0,51.2,48.8,19.39,12.61,20.64,19.96,18.46,8.94,30.5,18.38,22.64,10.36
03001,Abrest,MONTAGNER,Patrick,M,LDVG,ABREST POUR VOUS AVEC NOUS,604,True,2923.0,51.2,48.8,19.39,12.61,20.64,19.96,18.46,8.94,30.5,18.38,22.64,10.36
03001,Abrest,BOURGOUGNON,Daniel,M,LDVD,Un nouveau souffle pour Abrest,275,True,2923.0,51.2,48.8,19.39,12.61,20.64,19.96,18.46,8.94,30.5,18.38,22.64,10.36
03082,Commentry,BOURDIER,Sylvain,M,LDVG,COMMENTRY POUR TOUS,1336,True,6262.0,52.81,47.19,13.72,12.98,14.68,20.92,22.39,15.31,35.09,14.42,12.29,18.13
03082,Commentry,RIBOULET,Claude,M,LUD,Commentry de toutes nos forces !,1854,True,6262.0,52.81,47.19,13.72,12.98,14.68,20.92,22.39,15.31,35.09,14.42,12.29,18.13
03095,Cusset,SEMET,Pascale,F,LUG,Cusset : c'est ensemble et avec vous,1578,True,12757.0,54.18,45.82,14.64,16.42,14.1,21.69,19.35,13.81,29.51,14.52,19.78,18.84
03095,Cusset,CHÏ¿½GUT,Jean-Yves,M,LDVG,"Rassemblï¿½s pour Cusset, une gauche citoyenne",1202,True,12757.0,54.18,45.82,14.64,16.42,14.1,21.69,19.35,13.81,29.51,14.52,19.78,18.84
03095,Cusset,LALOY,Jean-Sï¿½bastien,M,LUD,Cusset dynamique- Rassemblement de la Droite rï¿½publicaine et du Centre,2574,True,12757.0,54.18,45.82,14.64,16.42,14.1,21.69,19.35,13.81,29.51,14.52,19.78,18.84
03095,Cusset,COUTURE,Arnaud,M,LFN,Cusset bleu marine,503,True,12757.0,54.18,45.82,14.64,16.42,14.1,21.69,19.35,13.81,29.51,14.52,19.78,18.84
03103,Le Donjon,LABBE,Guy,M,LSOC,"LE DONJON ""AUTREMENT",294,True,1064.0,52.63,47.37,13.25,8.46,12.31,20.68,22.74,22.56,26.18,11.69,13.82,14.68
03103,Le Donjon,CHARTIER,Jeannine,F,LDVG,"ENSEMBLE, AVEC VOUS, POUR LE DONJON",160,True,1064.0,52.63,47.37,13.25,8.46,12.31,20.68,22.74,22.56,26.18,11.69,13.82,14.68
03103,Le Donjon,CASSO,Rï¿½gis,M,LDIV,LE RENOUVEAU DONJONNAIS,203,True,1064.0,52.63,47.37,13.25,8.46,12.31,20.68,22.74,22.56,26.18,11.69,13.82,14.68
03275,Souvigny,BLANCHON,Pascal,M,LDVG,"Souvigny autrement, Souvigny passionnï¿½ment",393,True,1866.0,51.59,48.41,16.6,14.04,16.35,21.08,16.26,15.67,24.68,15.67,19.34,11.26
03275,Souvigny,ALBUCHER,Jean-Claude,M,LDVD,"UNIS, AGISSONS POUR L'AVENIR DE SOUVIGNY",412,True,1866.0,51.59,48.41,16.6,14.04,16.35,21.08,16.26,15.67,24.68,15.67,19.34,11.26
03275,Souvigny,FLEURY,Rï¿½my,M,LDVD,Souvigny - Ensemble Entreprenons,300,True,1866.0,51.59,48.41,16.6,14.04,16.35,21.08,16.26,15.67,24.68,15.67,19.34,11.26
03297,Vallon-en-Sully,KEMIH,Mohammed,M,LDVG,POURSUIVONS AVEC VOUS LE DYNAMISME DE VALLON,422,True,1578.0,52.6,47.4,13.75,11.03,14.32,21.67,19.77,19.46,32.21,13.24,14.42,14.45
03297,Vallon-en-Sully,JONIN,Jacques,M,LDVD,VIVRE TOUS ENSEMBLE A VALLON,486,True,1578.0,52.6,47.4,13.75,11.03,14.32,21.67,19.77,19.46,32.21,13.24,14.42,14.45
03321,Yzeure,CABANNE,Jacques,M,LFG,"Avec nous Yzeure, c'est vous",1650,True,13230.0,52.43,47.57,15.48,15.06,16.06,21.81,19.49,12.1,25.76,16.6,23.73,12.51
03321,Yzeure,PERRIN,Pascal,M,LSOC,"Yzeure, continuons l'action",2659,True,13230.0,52.43,47.57,15.48,15.06,16.06,21.81,19.49,12.1,25.76,16.6,23.73,12.51
03321,Yzeure,SAMZUN,Michel,M,LDVD,Yzeure autrement,1930,True,13230.0,52.43,47.57,15.48,15.06,16.06,21.81,19.49,12.1,25.76,16.6,23.73,12.51
04070,Digne-les-Bains,GRANET,Patricia,F,LDVG,OSONS DIGNE LES BAINS,3777,True,16186.0,53.2,46.8,15.07,16.63,15.77,20.22,19.22,13.08,20.83,19.0,26.95,15.52
04070,Digne-les-Bains,BARBERO,Christian,M,LUMP,ALTERNATIVE DIGNE LES BAINS,1577,True,16186.0,53.2,46.8,15.07,16.63,15.77,20.22,19.22,13.08,20.83,19.0,26.95,15.52
04070,Digne-les-Bains,BAUDOUI-MAUREL,Marie-Anne,F,LFN,LES DIGNOIS D'ABORD,2685,True,16186.0,53.2,46.8,15.07,16.63,15.77,20.22,19.22,13.08,20.83,19.0,26.95,15.52
04094,Grï¿½oux-les-Bains,AUDAN,Paul,M,LDVD,"POUR GREOUX, CONTINUONS ENSEMBLE",997,True,2611.0,53.12,46.88,16.35,11.83,16.24,21.03,21.29,13.25,28.93,18.08,23.92,15.19
04094,Grï¿½oux-les-Bains,VIDAL,Philippe,M,LDVD,GREOUX C'EST VOUS,857,True,2611.0,53.12,46.88,16.35,11.83,16.24,21.03,21.29,13.25,28.93,18.08,23.92,15.19
04096,Jausiers,BOURQUEROD,Frï¿½dï¿½ric,M,LDVG,Jausiers en devenir,124,True,1129.0,50.09,49.91,16.42,14.02,15.85,22.69,18.22,12.79,24.61,20.88,25.21,8.65
04096,Jausiers,GILLY,Lucien,M,LDVG,J'aime Jausiers,272,True,1129.0,50.09,49.91,16.42,14.02,15.85,22.69,18.22,12.79,24.61,20.88,25.21,8.65
04096,Jausiers,PELLOUX,Jacques,M,LDVD,"Jausiers avec vous, pour vous",224,True,1129.0,50.09,49.91,16.42,14.02,15.85,22.69,18.22,12.79,24.61,20.88,25.21,8.65
04116,Les Mï¿½es,EYMARD,Max,M,LSOC,AGIR AUX MEES,617,True,3700.0,51.91,48.09,18.41,14.95,18.35,18.43,18.73,11.13,28.5,17.11,21.52,17.22
04116,Les Mï¿½es,PAUL,Gï¿½rard,M,LUG,CONTINUONS VERS L'AVENIR - LISTE DE RASSEMBLEMENT DES FORCES DE GAUCHE ET DE PROGRES,866,True,3700.0,51.91,48.09,18.41,14.95,18.35,18.43,18.73,11.13,28.5,17.11,21.52,17.22
04116,Les Mï¿½es,PROUST,Brigitte,F,LDVD,OUVERTURE VERS L'AVENIR,252,True,3700.0,51.91,48.09,18.41,14.95,18.35,18.43,18.73,11.13,28.5,17.11,21.52,17.22
04143,Oraison,VALENTI,Paola,F,LSOC,ORAISON GAGNANT,646,True,5917.0,53.25,46.75,16.36,13.79,16.75,19.01,19.55,14.53,27.6,17.05,24.04,14.5
04143,Oraison,VITTENET,Michel,M,LUDI,ORAISON POUR TOUS,1425,True,5917.0,53.25,46.75,16.36,13.79,16.75,19.01,19.55,14.53,27.6,17.05,24.04,14.5
04143,Oraison,AUBERT,Ghislaine,F,LFN,ORAISON BLEU MARINE,752,True,5917.0,53.25,46.75,16.36,13.79,16.75,19.01,19.55,14.53,27.6,17.05,24.04,14.5
04149,Peyruis,VIVOS,Patrick,M,LDVG,Liste d'union pour le mieux vivre ï¿½ Peyruis,905,True,2867.0,49.88,50.12,18.08,15.61,17.73,22.1,16.45,10.03,30.45,19.49,20.98,15.01
04149,Peyruis,CAPARROS FERNANDEZ,Simon,M,LDVD,PASSION POUR PEYRUIS,687,True,2867.0,49.88,50.12,18.08,15.61,17.73,22.1,16.45,10.03,30.45,19.49,20.98,15.01
04152,Pierrevert,CHAUMONT,Sylviane,F,LDVG,SERVIR PIERREVERT,1042,True,3743.0,50.75,49.25,17.43,11.26,16.27,22.44,21.21,11.39,22.73,17.45,41.87,9.7
04152,Pierrevert,MILLE,Andrï¿½,M,LUMP,Ensemble - le bon sens pour Pierrevert,1086,True,3743.0,50.75,49.25,17.43,11.26,16.27,22.44,21.21,11.39,22.73,17.45,41.87,9.7
04152,Pierrevert,VENET,Evelyne,F,LDVD,A L'ECOUTE DES PIERREVERDANTS,230,True,3743.0,50.75,49.25,17.43,11.26,16.27,22.44,21.21,11.39,22.73,17.45,41.87,9.7
04160,Reillanne,BRESSANGE,Philippe,M,LPG,REILLANNE CITOYENNE ET SOLIDAIRE,300,True,1653.0,51.72,48.28,16.64,12.7,16.15,20.33,21.84,12.34,23.33,20.79,31.33,16.93
04160,Reillanne,BERNARD,Robert,M,LDVG,L'AVENIR DE REILLANNE,316,True,1653.0,51.72,48.28,16.64,12.7,16.15,20.33,21.84,12.34,23.33,20.79,31.33,16.93
04160,Reillanne,BAPTISTE,Christine,F,LDVD,Unis pour Reillanne,376,True,1653.0,51.72,48.28,16.64,12.7,16.15,20.33,21.84,12.34,23.33,20.79,31.33,16.93
04166,Riez,BONDIL,Claude,M,LDVG,RIEZOIS AGISSONS ENSEMBLE,535,True,1848.0,54.04,45.96,15.28,11.65,16.02,19.0,22.79,15.26,27.99,15.77,16.86,20.35
04166,Riez,BIANCHI,Christophe,M,LDVD,RIEZ AUTREMENT,584,True,1848.0,54.04,45.96,15.28,11.65,16.02,19.0,22.79,15.26,27.99,15.77,16.86,20.35
04230,Valensole,CHASPOUL,Maurice,M,LDVG,VALENSOLE DE COEUR ET DE RAISON,578,True,3195.0,50.81,49.19,16.6,13.37,17.36,21.16,18.98,12.52,29.68,17.88,25.16,13.51
04230,Valensole,AURRIC,Gï¿½rard,M,LDVD,VIVRE VALENSOLE,1035,True,3195.0,50.81,49.19,16.6,13.37,17.36,21.16,18.98,12.52,29.68,17.88,25.16,13.51
05023,Brianï¿½on,FROMM,Gï¿½rard,M,LSOC,Toujours unis pour Brianï¿½on,2774,True,11950.0,50.82,49.18,19.65,14.88,20.48,19.22,15.72,10.05,20.49,19.55,31.96,8.55
05023,Brianï¿½on,GRYZKA,Romain,M,LDVD,Croire en Brianï¿½on,2488,True,11950.0,50.82,49.18,19.65,14.88,20.48,19.22,15.72,10.05,20.49,19.55,31.96,8.55
05061,Gap,EYRAUD,Jean-Claude,M,LFG,Tous capables G.A.U.C.H.E.,1760,True,40805.0,52.32,47.68,16.58,17.49,16.81,20.41,17.36,11.35,25.1,18.56,30.32,13.93
05061,Gap,BLANC,Guy,M,LDVG,Bien Vivre A Gap,1337,True,40805.0,52.32,47.68,16.58,17.49,16.81,20.41,17.36,11.35,25.1,18.56,30.32,13.93
05061,Gap,JAUSSAUD,Bernard,M,LDVG,Gap @venir 2014,4224,True,40805.0,52.32,47.68,16.58,17.49,16.81,20.41,17.36,11.35,25.1,18.56,30.32,13.93
05061,Gap,DIDIER,Roger,M,LDVD,GAP DEVANT,8381,True,40805.0,52.32,47.68,16.58,17.49,16.81,20.41,17.36,11.35,25.1,18.56,30.32,13.93
05070,Laragne-Montï¿½glin,REYNIER,Jean-Michel,M,LDVG,Laragne-Montï¿½glin demain,504,True,3485.0,54.54,45.46,14.0,12.17,14.21,21.64,20.08,17.9,30.26,18.21,17.44,15.34
05070,Laragne-Montï¿½glin,MARTINEZ,Henriette,F,LUMP,Rassembler pour agir,836,True,3485.0,54.54,45.46,14.0,12.17,14.21,21.64,20.08,17.9,30.26,18.21,17.44,15.34
05070,Laragne-Montï¿½glin,JOANNET,Michel,M,LDVD,Ensemble pour Laragne-Montï¿½glin,746,True,3485.0,54.54,45.46,14.0,12.17,14.21,21.64,20.08,17.9,30.26,18.21,17.44,15.34
05139,Le Dï¿½voluy,BERNARD,Jean-Marie,M,LDVD,UNIS POUR LE DEVOLUY,412,True,990.0,46.84,53.16,15.31,14.79,20.57,23.64,17.72,7.97,25.82,26.22,23.99,3.53
05139,Le Dï¿½voluy,MICHEL,Thomas,M,LDVD,"DEMAIN, LE DEVOLUY",342,True,990.0,46.84,53.16,15.31,14.79,20.57,23.64,17.72,7.97,25.82,26.22,23.99,3.53
05166,Serres,ARNOUX,Jacques,M,LDVG,"Jacques Arnoux,  Une nouvelle ambition pour Serres",75,False,1293.0,52.98,47.02,13.15,11.6,12.92,22.12,19.57,20.65,27.1,17.0,19.07,16.73
05166,Serres,CLAVEL-MAYER,Arlette,F,LDVG,Ensemble,163,True,1293.0,52.98,47.02,13.15,11.6,12.92,22.12,19.57,20.65,27.1,17.0,19.07,16.73
05166,Serres,MATHIEU,Bernard,M,LDVG,Une ï¿½nergie nouvelle pour Serres,320,True,1293.0,52.98,47.02,13.15,11.6,12.92,22.12,19.57,20.65,27.1,17.0,19.07,16.73
05166,Serres,BOTTASSO,Myriam,F,LDVD,Serres ï¿½ la lumiï¿½re du futur,235,True,1293.0,52.98,47.02,13.15,11.6,12.92,22.12,19.57,20.65,27.1,17.0,19.07,16.73
06010,Le Bar-sur-Loup,KERMORGANT,Claude,F,LDIV,"REUSSIR DEMAIN, AVEC VOUS",613,True,2976.0,49.87,50.13,17.87,12.86,18.11,22.4,18.17,10.58,19.02,16.91,37.07,10.24
06010,Le Bar-sur-Loup,RIBERO,Richard,M,LDVD,RICHARD RIBERO,802,True,2976.0,49.87,50.13,17.87,12.86,18.11,22.4,18.17,10.58,19.02,16.91,37.07,10.24
06012,Beausoleil,SPINELLI,Gï¿½rard,M,LDIV,GERARD SPINELLI,2701,True,13884.0,53.38,46.62,17.49,16.66,20.95,22.9,12.56,9.44,18.45,16.86,22.91,10.29
06012,Beausoleil,GUITARD,Jean-Jacques,M,LFN,BEAUSOLEIL BLEU MARINE,1140,True,13884.0,53.38,46.62,17.49,16.66,20.95,22.9,12.56,9.44,18.45,16.86,22.91,10.29
06018,Biot,DEBRAS,Guilaine,F,LDIV,BIOT REUNIE AVEC GUILAINE DEBRAS,2439,True,9804.0,50.44,49.56,17.11,18.47,17.52,23.55,16.3,7.05,17.19,16.22,49.15,9.21
06018,Biot,DERMIT,Jean-Pierre,M,LUMP,RESTONS FORTS POUR BIOT,2335,True,9804.0,50.44,49.56,17.11,18.47,17.52,23.55,16.3,7.05,17.19,16.22,49.15,9.21
06029,Cannes,LISNARD,David,M,LDVD,UNE NOUVELLE ENERGIE POUR CANNES,16613,True,74152.0,54.59,45.41,13.91,14.61,16.61,18.91,18.51,17.44,19.91,18.9,26.1,18.39
06029,Cannes,TABAROT,Philippe,M,LDVD,"PHILIPPE TABAROT ""CANNES C'EST VOUS",7348,True,74152.0,54.59,45.41,13.91,14.61,16.61,18.91,18.51,17.44,19.91,18.9,26.1,18.39
06029,Cannes,DORTEN,Catherine,F,LFN,CANNES BLEU MARINE,4209,True,74152.0,54.59,45.41,13.91,14.61,16.61,18.91,18.51,17.44,19.91,18.9,26.1,18.39
06033,Carros,CHARLES,Christine,F,LUG,carros unie et plurielle,2012,True,11614.0,53.03,46.97,20.74,16.91,19.23,21.2,15.75,6.17,25.5,18.28,23.15,15.18
06033,Carros,SCIBETTA,Charles,M,LDVG,Un nouvel ï¿½lan pour CARROS,2244,True,11614.0,53.03,46.97,20.74,16.91,19.23,21.2,15.75,6.17,25.5,18.28,23.15,15.18
06033,Carros,BORNE,Estelle,F,LUMP,carros cap sur l'avenir,424,True,11614.0,53.03,46.97,20.74,16.91,19.23,21.2,15.75,6.17,25.5,18.28,23.15,15.18
06033,Carros,THOORIS,Michel,M,LFN,RASSEMBLEMENT BLEU MARINE POUR CARROS,1001,True,11614.0,53.03,46.97,20.74,16.91,19.23,21.2,15.75,6.17,25.5,18.28,23.15,15.18
06044,La Colle-sur-Loup,HELY,Pierre,M,LDVG,LA COLLE A GAUCHE,344,True,7866.0,52.03,47.97,17.29,13.99,16.69,22.69,19.11,10.24,19.22,17.28,42.45,10.91
06044,La Colle-sur-Loup,BERKESSE,Christian,M,LUDI,la colle y gagne,1470,True,7866.0,52.03,47.97,17.29,13.99,16.69,22.69,19.11,10.24,19.22,17.28,42.45,10.91
06044,La Colle-sur-Loup,MION,Jean Bernard,M,LUMP,la colle ensemble,2102,True,7866.0,52.03,47.97,17.29,13.99,16.69,22.69,19.11,10.24,19.22,17.28,42.45,10.91
06044,La Colle-sur-Loup,LIGONIE,Bruno,M,LFN,LA COLLE BLEU MARINE,397,True,7866.0,52.03,47.97,17.29,13.99,16.69,22.69,19.11,10.24,19.22,17.28,42.45,10.91
06064,Gattiï¿½res,GUIT,Pascale,F,LDIV,GATTIERES A VENIR,1128,True,4115.0,51.23,48.77,16.91,15.14,16.77,22.04,18.78,10.35,24.2,19.24,32.33,8.94
