commune_code,commune_name,last_name,first_name,gender,party_code,list_name,votes,elected,P16_POP,pct_female,pct_male,pct_age_0_14,pct_age_15_29,pct_age_30_44,pct_age_45_59,pct_age_60_74,pct_age_75_plus,pct_edu_vocational,pct_edu_bac,pct_edu_higher,pct_unemployed
01004,Ambï¿½rieu-en-Bugey,EXPOSITO,Josiane,F,LDVG,AMBERIEU AMBITION,954,False,14081.0,51.61,48.39,19.82,20.54,19.52,17.84,13.92,8.35,27.46,18.74,25.43,16.12
01004,Ambï¿½rieu-en-Bugey,PIDOUX,Catherine,F,LDVG,VIVONS NOTRE VILLE,822,False,14081.0,51.61,48.39,19.82,20.54,19.52,17.84,13.92,8.35,27.46,18.74,25.43,16.12
01004,Ambï¿½rieu-en-Bugey,FORTIN,Christophe,M,LUMP,AMBERIEU RENOUVEAU,1383,False,14081.0,51.61,48.39,19.82,20.54,19.52,17.84,13.92,8.35,27.46,18.74,25.43,16.12
01004,Ambï¿½rieu-en-Bugey,FABRE,Daniel,M,LDVD,PAROLE  AUX AMBARROIS,1426,False,14081.0,51.61,48.39,19.82,20.54,19.52,17.84,13.92,8.35,27.46,18.74,25.43,16.12
01005,Ambï¿½rieux-en-Dombes,PERNET,Pierre,M,LDIV,ENGAGES POUR VOTRE AVENIR,479,True,1671.0,49.61,50.39,20.52,15.41,19.79,23.14,14.35,6.78,30.05,17.97,23.73,7.86
01007,Ambronay,LEVRAT,Gisï¿½le,F,LDVG,AMBRONAY POUR TOUS,552,False,2684.0,51.01,48.99,22.44,14.35,23.19,19.22,14.29,6.5,28.27,20.41,26.76,8.52
01007,Ambronay,FOURNIER,Gabriel,M,LDVD,AMBRONAY Demain,178,False,2684.0,51.01,48.99,22.44,14.35,23.19,19.22,14.29,6.5,28.27,20.41,26.76,8.52
01007,Ambronay,MANCUSO,Vincent,M,LDVD,AGIR ENSEMBLE POUR L'AVENIR D'AMBRONAY,461,False,2684.0,51.01,48.99,22.44,14.35,23.19,19.22,14.29,6.5,28.27,20.41,26.76,8.52
01010,Anglefort,NANTERME,Jacky,M,LDVD,AGIR ENSEMBLE POUR ANGLEFORT,228,True,1124.0,50.94,49.06,23.77,14.44,21.79,19.91,13.27,6.82,33.92,19.62,18.99,9.65
01010,Anglefort,THIBOUD,Bernard,M,LDVD,ENSEMBLE CONTINUONS ANGLEFORT,292,True,1124.0,50.94,49.06,23.77,14.44,21.79,19.91,13.27,6.82,33.92,19.62,18.99,9.65
01014,Arbent,MAISSIAT,Liliane,F,LUMP,"POUR L'AVENIR DE TOUS, CONTINUONS ENSEMBLE",930,True,3379.0,50.97,49.03,19.06,14.52,18.68,20.58,19.72,7.45,25.36,16.18,18.33,14.07
01021,Ars-sur-Formans,DUVIVIER,Patrick,M,LDIV,J'aime mon village,315,True,1389.0,51.45,48.55,19.52,15.85,21.49,20.7,17.06,5.38,26.46,20.4,34.01,6.51
01021,Ars-sur-Formans,PACCAUD,Richard,M,LDIV,ARS 2014,411,True,1389.0,51.45,48.55,19.52,15.85,21.49,20.7,17.06,5.38,26.46,20.4,34.01,6.51
01022,Artemare,CHARMONT-MUNET,Mireille,F,LDVD,"AVEC VOUS, GARDONS LE CAP",386,True,1227.0,50.77,49.23,16.63,14.51,16.3,20.78,19.56,12.22,37.82,14.29,15.65,14.07
01022,Artemare,LESEUR,Philippe,M,LDVD,"ARTEMARE, UNE DYNAMIQUE POUR L'AVENIR",207,True,1227.0,50.77,49.23,16.63,14.51,16.3,20.78,19.56,12.22,37.82,14.29,15.65,14.07
01024,Attignat,GOYARD,Martial,M,LDVG,ENSEMBLE POUR ATTIGNAT 2014 - 2020,580,True,3270.0,50.39,49.61,21.86,15.54,20.87,20.46,15.01,6.26,34.04,18.56,26.65,6.9
01024,Attignat,MARTIN,Walter,M,LDVD,ATTIGNAT 2014... UN AUTRE AVENIR,840,True,3270.0,50.39,49.61,21.86,15.54,20.87,20.46,15.01,6.26,34.04,18.56,26.65,6.9
01025,Bï¿½gï¿½-la-Ville,REPIQUET,Dominique,M,LDIV,Prï¿½parons l'avenir,825,True,4088.0,49.32,50.68,23.07,13.28,23.36,20.21,14.01,6.07,28.92,17.45,24.24,7.32
01027,Balan,HALET,Jean-Michel,M,LDVG,Ensemble pour un nouveau dynamisme ï¿½ Balan,215,True,2856.0,39.29,60.71,16.34,42.07,18.26,12.74,8.12,2.47,28.55,30.07,20.18,3.93
01027,Balan,BOUVIER,Gï¿½rard,M,LDVD,BALAN 2014 HORIZON 2020,555,True,2856.0,39.29,60.71,16.34,42.07,18.26,12.74,8.12,2.47,28.55,30.07,20.18,3.93
01031,Bellignat,ARBANT,Jean-Georges,M,LDVG,BELLIGNAT UN AVENIR POUR TOUS,605,True,3618.0,51.46,48.54,20.2,18.73,19.32,18.27,16.53,6.95,23.64,17.95,19.29,14.98
01031,Bellignat,PAVIOT,Bernard,M,LDVD,BELLIGNAT NOUVEL HORIZON,398,True,3618.0,51.46,48.54,20.2,18.73,19.32,18.27,16.53,6.95,23.64,17.95,19.29,14.98
01032,Bï¿½ligneux,CALAIS,Dominique,M,LDIV,TOUS UNIS POUR BELIGNEUX,295,True,3314.0,51.6,48.4,26.06,16.56,22.42,16.94,11.53,6.48,29.03,19.97,27.15,8.57
01032,Bï¿½ligneux,SIGOIRE,Francis,M,LDIV,ENSEMBLE POUR Bï¿½LIGNEUX,834,True,3314.0,51.6,48.4,26.06,16.56,22.42,16.94,11.53,6.48,29.03,19.97,27.15,8.57
01033,Bellegarde-sur-Valserine,BALLOFFET,Clara,F,LDVG,LA MAJORITE SILENCIEUSE,162,False,16302.0,50.67,49.33,20.45,17.47,20.82,19.32,13.89,8.05,28.98,16.28,21.38,16.09
01033,Bellegarde-sur-Valserine,BLOCH,Jean-Sï¿½bastien,M,LDVG,UN NOUVEL ELAN A GAUCHE POUR BELLEGARDE,706,True,16302.0,50.67,49.33,20.45,17.47,20.82,19.32,13.89,8.05,28.98,16.28,21.38,16.09
01033,Bellegarde-sur-Valserine,PETIT,Rï¿½gis,M,LDVD,"BELLEGARDE, NOTRE VILLE, NOTRE PASSION",2191,True,16302.0,50.67,49.33,20.45,17.47,20.82,19.32,13.89,8.05,28.98,16.28,21.38,16.09
01034,Belley,FOGNINI,Jean-Marc,M,LSOC,CONTINUONS BELLEY ENSEMBLE,1538,False,9133.0,52.92,47.08,18.69,16.38,17.21,19.4,15.58,12.73,26.88,16.37,22.3,16.51
01034,Belley,GONNET,Jean,M,LDVD,OSONS BELLEY POUR TOUS,788,False,9133.0,52.92,47.08,18.69,16.38,17.21,19.4,15.58,12.73,26.88,16.37,22.3,16.51
01034,Belley,JIMENEZ,Christian,M,LDVD,BELLEY NOUVEL HORIZON 2014,1323,False,9133.0,52.92,47.08,18.69,16.38,17.21,19.4,15.58,12.73,26.88,16.37,22.3,16.51
01043,Beynost,FELIX,Pierre,M,LDIV,BEYNOST : un projet partagï¿½,669,True,4557.0,50.87,49.13,18.9,16.67,18.32,22.76,15.5,7.85,22.09,17.66,35.55,8.86
01043,Beynost,NICOD,Michel,M,LDVD,AIMER BEYNOST - Agir ensemble pour demain,1229,True,4557.0,50.87,49.13,18.9,16.67,18.32,22.76,15.5,7.85,22.09,17.66,35.55,8.86
01049,La Boisse,DROGUE,Franï¿½ois,M,LDVD,ENSEMBLE POUR LA GESTION COMMUNALE,823,True,3021.0,49.22,50.78,20.34,16.69,19.45,22.82,13.37,7.34,27.51,17.05,30.43,7.69
01053,Bourg-en-Bresse,FROSCHARD,Rï¿½mi,M,LEXG,A Gauche Vraiment,465,False,41365.0,52.77,47.23,16.64,21.61,17.19,17.57,15.71,11.28,24.7,16.35,25.48,18.4
01053,Bourg-en-Bresse,LÏ¿½PAGNOT,Maude,F,LEXG,LUTTE OUVRIERE Faire entendre le camp des travailleurs,181,False,41365.0,52.77,47.23,16.64,21.61,17.19,17.57,15.71,11.28,24.7,16.35,25.48,18.4
01053,Bourg-en-Bresse,DEBAT,Jean Franï¿½ois,M,LUG,Bourg avance avec Jean Franï¿½ois Debat,6515,True,41365.0,52.77,47.23,16.64,21.61,17.19,17.57,15.71,11.28,24.7,16.35,25.48,18.4
01053,Bourg-en-Bresse,BRETON,Xavier,M,LUD,Avec Vous - Xavier BRETON 2014,4297,True,41365.0,52.77,47.23,16.64,21.61,17.19,17.57,15.71,11.28,24.7,16.35,25.48,18.4
01053,Bourg-en-Bresse,PERRIN,Clï¿½ment,M,LFN,BOURG-EN-BRESSE BLEU MARINE,1407,True,41365.0,52.77,47.23,16.64,21.61,17.19,17.57,15.71,11.28,24.7,16.35,25.48,18.4
01054,Bourg-Saint-Christophe,LEROY,Patrick,M,LDIV,Un nouvel ï¿½lan pour Bourg Saint Christophe,216,True,1325.0,49.89,50.11,24.09,13.79,23.38,20.75,13.29,4.69,24.72,21.25,36.98,5.17
01054,Bourg-Saint-Christophe,PERRET,Bernard,M,LDVD,ENSEMBLE AGISSONS POUR BOURG SAINT CHRISTOPHE,401,True,1325.0,49.89,50.11,24.09,13.79,23.38,20.75,13.29,4.69,24.72,21.25,36.98,5.17
01061,Brens,GENS,Marcel,M,LDVD,ENSEMBLE POUR BRENS,354,True,1169.0,49.37,50.63,21.99,14.0,19.72,22.04,18.32,3.92,31.72,17.15,27.14,11.12
01065,Buellas,CHANEL,Michel,M,LDVD,ENSEMBLE FAISONS VIVRE BUELLAS,502,True,1767.0,50.98,49.02,19.31,14.86,18.32,22.68,18.02,6.8,27.53,18.93,32.02,5.79
01069,Certines,THOMAS,Eric,M,LDVG,"CERTINES, AVENIR ET EQUILIBRE",525,True,1532.0,50.6,49.4,18.71,16.91,17.91,25.1,17.31,4.06,34.03,20.33,28.4,6.09
01071,Cessy,BOUVIER,Christophe,M,LDVD,CESSY PERSPECTIVES 2020,975,True,4836.0,50.08,49.92,23.15,16.5,25.47,22.12,9.78,2.99,24.0,17.39,44.42,8.82
01072,Ceyzï¿½riat,FLOCHON,Jean-Yves,M,LDVD,Liste d'Union VIVRE CEYZERIAT,936,True,3138.0,52.29,47.71,19.84,14.07,18.67,21.04,16.32,10.06,25.38,16.24,35.72,8.57
01074,Chalamont,BENMEDJAHED,Ali,M,LDIV,"CHALAMONT, VILLAGE D'AVENIR",762,True,2406.0,51.04,48.96,22.32,15.67,21.61,16.96,13.22,10.22,30.31,19.78,20.54,9.28
01075,Chaleins,GROS,Gilbert,M,LDVD,"Pour notre village, une ï¿½quipe vous accompagne HORIZON 2020",323,True,1296.0,49.47,50.53,22.27,17.85,19.77,22.91,13.69,3.51,35.01,16.71,23.78,7.94
01078,Challex,JOLIE,Christian,M,LDVG,"CHALLEX, demain s'inspire de notre histoire",0,False,1450.0,52.19,47.81,20.89,14.44,23.86,19.66,13.85,7.3,25.86,16.88,36.82,8.18
01078,Challex,CHAPPUIS,Claude,M,LDIV,"POUR CHALLEX, AUTHENTIQUE ET VIVANT",297,True,1450.0,52.19,47.81,20.89,14.44,23.86,19.66,13.85,7.3,25.86,16.88,36.82,8.18
01089,Chï¿½teau-Gaillard,BRUNET,Joï¿½l,M,LDVD,CHATEAU-GAILLARD HORIZON 2020,526,True,2080.0,50.08,49.92,22.69,15.81,22.23,22.15,12.21,4.93,30.91,16.97,22.62,9.03
01091,Chï¿½tillon-en-Michaille,PERREARD,Patrick,M,LDIV,"Avec Patrick PERREARD, une nouvelle page s'ouvre...",883,True,,,,,,,,,,,,,
01092,Chï¿½tillon-la-Palud,CHAUDEY,Agnï¿½s,F,LDIV,ENSEMBLE ! TOUS POUR CHATILLON,219,True,1574.0,50.83,49.17,22.18,13.21,21.45,20.71,15.84,6.61,25.56,19.85,25.42,6.9
01092,Chï¿½tillon-la-Palud,MICHON,Andrï¿½,M,LDVD,CONTINUITE ET AVENIR,493,True,1574.0,50.83,49.17,22.18,13.21,21.45,20.71,15.84,6.61,25.56,19.85,25.42,6.9
01093,Chï¿½tillon-sur-Chalaronne,FORAY,Guy,M,LDIV,Avanï¿½ons Autrement,956,True,4886.0,53.21,46.79,16.34,15.99,15.53,19.3,16.89,15.95,26.46,15.78,21.41,10.67
01093,Chï¿½tillon-sur-Chalaronne,CLAYETTE,Yves,M,LUMP,TOUS ENSEMBLE POUR CHATILLON,1089,True,4886.0,53.21,46.79,16.34,15.99,15.53,19.3,16.89,15.95,26.46,15.78,21.41,10.67
01099,Chazey-sur-Ain,DULOT,Renï¿½,M,LDVG,ENSEMBLE POUR 2020,552,True,1513.0,50.26,49.74,19.9,15.03,22.73,22.53,12.25,7.56,29.8,18.98,28.46,7.78
01103,Chevry,RAVOT,Jean-Franï¿½ois,M,LDVG,CHEVRY ENSEMBLE,287,True,1643.0,51.23,48.77,23.52,16.12,25.91,21.34,9.84,3.27,21.27,18.6,43.65,6.84
01105,Civrieux,BEGUET,Marie-Jeanne,F,LDVD,Bien Vivre ï¿½ Civrieux,396,True,1606.0,49.66,50.34,18.21,18.13,19.12,26.25,13.26,5.04,26.73,18.98,32.37,7.23
01108,Coligny,RAFFIN,Bruno,M,LDVD,"COLIGNY, L'AVENIR ENSEMBLE",410,True,1187.0,53.41,46.59,16.35,12.71,16.27,17.62,20.42,16.63,28.44,15.2,21.16,8.96
01109,Collonges,DUPARC,Andrï¿½,M,LDVD,COLLONGES HORIZON 2020,312,True,2223.0,49.89,50.11,25.94,15.94,29.64,16.81,8.85,2.81,28.24,19.72,29.17,10.01
01115,Confranï¿½on,COLAS,Christiane,F,LSOC,ENSEMBLE POUR CONFRANCONS,310,True,1331.0,49.21,50.79,22.01,17.58,23.22,19.53,12.85,4.81,31.43,22.57,23.95,8.31
01118,Corbonod,TRAVAIL,Joseph,M,LDIV,AGIR ENSEMBLE POUR CORBONOD,376,True,1255.0,49.69,50.31,18.87,12.08,19.05,22.45,17.72,9.82,31.63,15.9,19.71,10.9
01123,Cormoranche-sur-Saï¿½ne,CHAPPELON,Yves Augustin,M,LDVD,ENSEMBLE PREPARONS L'AVENIR,386,True,1118.0,48.84,51.16,21.47,12.61,19.5,21.11,16.64,8.68,31.46,17.68,24.02,7.92
01123,Cormoranche-sur-Saï¿½ne,JAILLET,Georges,M,LDVD,TOUS ENSEMBLE POUR CORMORANCHE,175,True,1118.0,48.84,51.16,21.47,12.61,19.5,21.11,16.64,8.68,31.46,17.68,24.02,7.92
01130,Cras-sur-Reyssouze,PERRIN,Gï¿½rard,M,LDVG,AGIR ET VIVRE ENSEMBLE A CRAS,453,True,2263.0,49.25,50.75,24.4,14.07,22.8,19.8,13.93,5.01,33.46,20.02,23.86,6.41
01134,Crottet,DURANDIN,Patrick,M,LDIV,AVEC VOUS POUR CROTTET,322,True,1734.0,50.23,49.77,19.38,13.55,19.26,23.13,18.28,6.4,32.51,16.49,23.92,7.74
01134,Crottet,PERRUCHE,Daniel,M,LDVD,CAP : AVENIR CROTTET,473,True,1734.0,50.23,49.77,19.38,13.55,19.26,23.13,18.28,6.4,32.51,16.49,23.92,7.74
01135,Crozet,PINEY,Henri,M,LDVG,"CROZATIS, TOUS UNIS POUR UN VILLAGE AUTHENTIQUE",293,True,2126.0,48.12,51.88,23.31,14.47,24.24,22.38,12.19,3.4,22.56,16.43,49.09,8.59
01135,Crozet,DONZÏ¿½,Dominique,F,LDVD,CROZET A COEUR,358,True,2126.0,48.12,51.88,23.31,14.47,24.24,22.38,12.19,3.4,22.56,16.43,49.09,8.59
01138,Culoz,BÏ¿½RARDI,Christophe,M,LDVG,CULOZ NOUS RASSEMBLE,580,True,3517.0,51.1,48.9,20.33,15.56,18.94,19.22,16.5,9.45,32.43,14.49,16.55,17.37
01138,Culoz,ANDRE-MASSE,Franck,M,LDVD,"CULOZ 2014, LA VOLONTï¿½ D'AGIR, LA FORCE D'ACCOMPLIR",726,True,3517.0,51.1,48.9,20.33,15.56,18.94,19.22,16.5,9.45,32.43,14.49,16.55,17.37
01142,Dagneux,SIMPLEX,Bernard,M,LDVD,VIVRE ï¿½ DAGNEUX,1144,True,4706.0,51.04,48.96,22.52,18.04,21.16,20.17,13.15,4.95,28.43,18.58,29.13,9.61
01143,Divonne-les-Bains,GIRARDO,Sandra,F,LDIV,"DIVONNE, MIEUX, ENSEMBLE",497,True,9465.0,53.29,46.71,22.26,12.91,24.23,20.52,12.91,7.17,16.86,16.35,49.63,11.07
01143,Divonne-les-Bains,BLANC,Etienne,M,LUMP,DIVONNE PASSIONNï¿½MENT,1644,True,9465.0,53.29,46.71,22.26,12.91,24.23,20.52,12.91,7.17,16.86,16.35,49.63,11.07
01143,Divonne-les-Bains,LAURENT,Jean-Louis,M,LDVD,DIVONNE LES BAINS AUTREMENT,1015,True,9465.0,53.29,46.71,22.26,12.91,24.23,20.52,12.91,7.17,16.86,16.35,49.63,11.07
01145,Dompierre-sur-Veyle,BERARD,Jean,M,LDVD,AGISSONS ENSEMBLE,310,True,1164.0,48.93,51.07,18.9,14.54,18.73,21.56,20.27,5.99,29.02,18.88,22.49,9.09
01148,Dortan,DUBARE,Marianne,F,LDVG,"CAP 2020 : ENSEMBLE, DESSINONS L'AVENIR DE DORTAN",554,True,1846.0,50.0,50.0,17.93,15.17,17.01,24.0,19.23,6.66,31.81,16.3,21.71,11.58
01148,Dortan,RIPPE,Nicolas,M,LDVD,EN AVANT DORTAN,344,True,1846.0,50.0,50.0,17.93,15.17,17.01,24.0,19.23,6.66,31.81,16.3,21.71,11.58
01151,Druillat,DEVOY,Richard,M,LDIV,DRUILLAT D'ABORD,281,True,1157.0,50.3,49.7,18.53,11.94,18.27,20.15,20.81,10.3,30.93,17.33,21.33,7.5
01151,Druillat,EMIN,Jean-Luc,M,LDIV,AGIR POUR BIEN VIVRE A DRUILLAT,364,True,1157.0,50.3,49.7,18.53,11.94,18.27,20.15,20.81,10.3,30.93,17.33,21.33,7.5
01153,Echenevex,REBEIX,Pierre,M,LDVD,ECHENEVEX DEMAIN,402,True,2172.0,50.19,49.81,26.82,11.71,24.62,21.56,12.24,3.06,17.32,15.44,56.64,7.71
01157,Fareins,DUMOULIN,Yves,M,LDVD,AGIR ENSEMBLE POUR FAREINS,744,True,2203.0,50.7,49.3,20.61,14.48,18.43,20.56,19.16,6.76,28.18,16.96,30.58,8.73
01159,Feillens,DUBY,Michelle,F,LDIV,FEILLENS AUTREMENT,383,True,3254.0,50.15,49.85,15.99,16.8,17.22,23.68,16.65,9.65,29.03,16.36,19.74,8.17
01159,Feillens,DUMAS,Gilles,M,LDIV,NOUVEL ELAN,414,True,3254.0,50.15,49.85,15.99,16.8,17.22,23.68,16.65,9.65,29.03,16.36,19.74,8.17
01159,Feillens,BILLOUDET,Guy,M,LDVD,"AVEC VOUS, EXPERIENCE ET JEUNESSE POUR FEILLENS",843,True,3254.0,50.15,49.85,15.99,16.8,17.22,23.68,16.65,9.65,29.03,16.36,19.74,8.17
01160,Ferney-Voltaire,MEYLAN,Franï¿½ois,M,LDVG,FERNEY AVENIR 2014,833,False,9637.0,51.58,48.42,19.72,17.56,25.84,19.4,12.27,5.2,13.48,15.34,52.29,13.56
01160,Ferney-Voltaire,LANDREAU,Christian,M,LDVD,LANDREAU,334,False,9637.0,51.58,48.42,19.72,17.56,25.84,19.4,12.27,5.2,13.48,15.34,52.29,13.56
01160,Ferney-Voltaire,RAPHOZ,Daniel,M,LDVD,FERNEY-VOLTAIRE VALEURS COMMUNES,793,False,9637.0,51.58,48.42,19.72,17.56,25.84,19.4,12.27,5.2,13.48,15.34,52.29,13.56
01163,Foissiat,FROMONT,Jean-Pierre,M,LDVG,Liste d'Union et d'Action pour un Dï¿½veloppement Communal Raisonnï¿½,659,True,2062.0,49.32,50.68,18.97,15.31,17.69,21.78,15.69,10.56,33.29,16.65,18.09,8.02
01165,Francheleins,LUX,Jean-Michel,M,LDVD,DES FEMMES ET DES HOMMES ENGAGES POUR FRANCHELEINS,472,True,1574.0,49.49,50.51,26.04,13.11,24.58,19.08,13.16,4.02,29.97,19.3,28.12,6.03
01166,Frans,THEVENET,Martial,M,LDVD,UN PROJET - UNE MISSION - UNE PASSION,835,True,2334.0,50.56,49.44,19.58,16.54,19.11,23.74,15.64,5.4,29.65,18.79,28.89,7.56
01173,Gex,REDIER DE LA VILLATTE,Henri,M,LSOC,HUMANISME ET PARTICIPATION,395,True,12652.0,50.15,49.85,20.81,20.86,26.27,18.31,8.98,4.77,23.89,18.45,40.01,10.92
01173,Gex,CHARPENTIER,Sï¿½bastien,M,LDVG,SOLIDAIRES POUR L'AVENIR DE GEX,783,True,12652.0,50.15,49.85,20.81,20.86,26.27,18.31,8.98,4.77,23.89,18.45,40.01,10.92
01173,Gex,DUNAND,Patrice,M,LDVD,GEX AVENIR,1485,True,12652.0,50.15,49.85,20.81,20.86,26.27,18.31,8.98,4.77,23.89,18.45,40.01,10.92
01179,Griï¿½ges,RENOUD,Joï¿½lle,F,LDIV,GRIEGES avec nous pour vous,623,True,1881.0,49.91,50.09,19.67,12.83,17.59,22.98,17.34,9.6,31.57,16.61,20.69,7.56
01181,Groissiat,MARRON,Jean-Luc,M,LDVD,"GROISSIAT, CONSTRUIRE ENSEMBLE",402,True,1223.0,49.2,50.8,23.4,13.48,21.64,22.92,15.52,3.04,30.24,20.8,21.88,6.51
01183,Guï¿½reins,MORILLON,Guy,M,LDVD,GUEREINS AVENIR,341,True,1435.0,49.62,50.38,22.65,13.03,22.16,19.16,16.59,6.41,32.41,18.38,23.12,4.56
01185,Hauteville-Lompnes,JOLY,Fabienne,F,LDVG,VALORISONS ENSEMBLE NOS RICHESSES,354,False,4845.0,50.88,49.12,13.99,15.21,15.06,20.79,19.87,15.09,27.78,17.37,23.39,8.16
01185,Hauteville-Lompnes,ARGENTI,Bernard,M,LUDI,OSONS L'AVENIR,605,False,4845.0,50.88,49.12,13.99,15.21,15.06,20.79,19.87,15.09,27.78,17.37,23.39,8.16
01185,Hauteville-Lompnes,PERNOD BEAUDON,Stï¿½phanie,F,LDVD,"HAUTEVILLE-LOMPNES, LA RECONQUETE",492,False,4845.0,50.88,49.12,13.99,15.21,15.06,20.79,19.87,15.09,27.78,17.37,23.39,8.16
01189,Injoux-Gï¿½nissiat,COCHET,Albert,M,LDVG,UNE ENERGIE NOUVELLE POUR INJOUX GENISSIAT,321,True,1147.0,48.76,51.24,20.84,18.84,22.43,20.49,11.41,6.0,29.58,21.25,23.97,10.76
01192,Izernore,COLLETAZ,Michel,M,LDVD,"Ensemble, pour bien vivre ï¿½ Izernore demain !",673,True,2257.0,50.47,49.53,20.91,16.7,20.82,22.51,13.96,5.1,30.79,17.0,22.6,10.44
01194,Jassans-Riottier,REVERCHON,Jean-Pierre,M,LDIV,UN SOUFFLE NOUVEAU POUR JASSANS,1198,False,6391.0,52.18,47.82,19.04,16.15,17.88,20.96,16.26,9.71,26.74,17.28,22.51,11.41
01194,Jassans-Riottier,COLLET,Renï¿½,M,LDVD,JASSANS pour tous,276,False,6391.0,52.18,47.82,19.04,16.15,17.88,20.96,16.26,9.71,26.74,17.28,22.51,11.41
01194,Jassans-Riottier,FOURNET,Jacqueline,F,LDVD,AGISSONS ENSEMBLE POUR DEMAIN,1081,False,6391.0,52.18,47.82,19.04,16.15,17.88,20.96,16.26,9.71,26.74,17.28,22.51,11.41
01195,Jasseron,LAMUR,Vï¿½ronique,F,LDVG,ENSEMBLE POUR L'AVENIR DE JASSERON,566,True,1762.0,52.67,47.33,21.23,13.11,19.07,20.37,14.47,11.75,27.19,19.13,33.44,7.72
01196,Jayat,THENOZ,Arnaud,M,LDVG,JAYAT AUTREMENT,157,True,1166.0,49.66,50.34,24.36,14.75,22.64,18.18,12.95,7.12,34.17,17.4,22.7,5.88
01196,Jayat,LONGERON,Robert,M,LDVD,ENSEMBLE POUR JAYAT,388,True,1166.0,49.66,50.34,24.36,14.75,22.64,18.18,12.95,7.12,34.17,17.4,22.7,5.88
01199,Jujurieux,BOLLACHE,Anne,F,LDVG,BIEN VIVRE A JUJURIEUX,613,True,2181.0,49.86,50.14,19.5,15.88,19.41,21.06,14.58,9.57,27.7,18.1,28.12,10.92
01199,Jujurieux,TREFF,Philippe,M,LDIV,JUJURIEUX 2014-2020,329,True,2181.0,49.86,50.14,19.5,15.88,19.41,21.06,14.58,9.57,27.7,18.1,28.12,10.92
01202,Lagnieu,GIRARD,Laurent,M,LDVG,ENSEMBLE BOUGEONS POUR LAGNIEU,739,True,7090.0,51.47,48.53,18.94,16.78,18.94,19.93,16.02,9.38,30.65,17.2,21.72,12.53
01202,Lagnieu,MOINGEON,Andrï¿½,M,LDVD,POUR LAGNIEU,1945,True,7090.0,51.47,48.53,18.94,16.78,18.94,19.93,16.02,9.38,30.65,17.2,21.72,12.53
01203,Laiz,ZANCANARO,Yves,M,LDIV,Liste d'Union Communale,377,True,1213.0,51.2,48.8,19.54,16.49,17.64,23.66,17.39,5.28,33.6,17.53,22.25,6.95
01205,Lancrans,DUBUISSON,Bernard,M,LDVG,LANCRANS TOUJOURS EN AVANT,176,True,,,,,,,,,,,,,
01205,Lancrans,MAYET,Christophe,M,LDVD,"J'AIME LANCRANS, rï¿½solument tournï¿½e vers l'avenir",266,True,,,,,,,,,,,,,
01211,Lent,PANABIERES,Marie-Claire,F,LDVG,LENT 2014 : CONTINUONS ENSEMBLE POUR VOUS ET AVEC VOUS,448,True,1416.0,49.89,50.11,19.96,13.71,19.81,22.25,17.44,6.82,30.27,18.85,29.4,7.51
01213,Leyment,REVERDY,Jï¿½rï¿½me,M,LDVD,AGISSONS ENSEMBLE POUR LEYMENT,245,True,1285.0,51.4,48.6,22.41,15.67,20.74,24.75,11.36,5.07,35.92,17.43,25.5,6.78
01213,Leyment,RIGAUD,Yves,M,LDVD,"LEYMENT AVENIR : ""Continuons ensemble",329,True,1285.0,51.4,48.6,22.41,15.67,20.74,24.75,11.36,5.07,35.92,17.43,25.5,6.78
01224,Loyettes,JACQUET,Joseph,M,LDIV,"TOUS, AGISSONS POUR NOTRE AVENIR",270,True,3145.0,50.95,49.05,24.89,15.86,24.0,17.61,13.16,4.48,30.43,19.34,22.93,10.81
01224,Loyettes,GAGNE,Jean-Pierre,M,LDVD,L'AVENIR c'est Vous avec Nous,878,True,3145.0,50.95,49.05,24.89,15.86,24.0,17.61,13.16,4.48,30.43,19.34,22.93,10.81
01229,Malafretaz,VIVIET,Alain,M,LDVD,ENSEMBLE POUR L'AVENIR DE MALAFRETAZ,343,True,1188.0,49.8,50.2,19.87,17.62,18.58,19.07,16.5,8.37,36.26,17.63,23.39,6.73
01231,Manziat,LARDET,Denis,M,LDIV,Pour MANZIAT,702,True,1977.0,50.03,49.97,18.52,13.8,17.91,21.29,20.42,8.06,32.16,17.8,22.72,5.92
01232,Marboz,GESTAS,Alain,M,LDVG,ENSEMBLE DANS L'ACTION,732,True,2226.0,50.04,49.96,17.7,13.43,17.88,21.47,19.14,10.38,30.02,17.81,21.92,6.79
01232,Marboz,ROBERT,Luc,M,LDVD,Modernitï¿½ rime avec ruralitï¿½,411,True,2226.0,50.04,49.96,17.7,13.43,17.88,21.47,19.14,10.38,30.02,17.81,21.92,6.79
01236,Marsonnas,ANTOINET,Guy,M,LDVD,TOUS UNIS POUR MARSONNAS,379,True,981.0,49.62,50.38,20.66,14.45,19.9,20.03,15.94,9.02,27.68,19.5,22.77,8.97
01237,Martignat,LOCATELLI,Yves,M,LDVD,ENSEMBLE POUR MARTIGNAT,441,True,1627.0,50.73,49.27,21.34,16.63,18.32,23.52,15.36,4.84,30.82,19.91,22.94,10.19
01238,Massieux,GRISON,Bernard,M,LDVD,MASSIEUX PLUS DE VIE,650,True,2519.0,51.02,48.98,21.06,14.31,19.42,23.47,16.31,5.43,27.96,16.06,36.22,5.73
